Unnamed: 0,id,key_skills,name,accept_temporary,specializations_count,specializations_id,specializations_name,specializations_profarea_id,specializations_profarea_name,experience_id,experience_name,schedule_id,schedule_name,employment_id,employment_name,area_id,area_name,working_days_count,working_days_id,working_days_name,working_time_intervals_count,working_time_intervals_id,working_time_intervals_name,working_time_modes_count,working_time_modes_id,working_time_modes_name,salary_from,salary_to,currency,gross
4933,39022227,"[{'name': 'Ремонт ПК'}, {'name': 'Настройка ПК'}, {'name': 'Сборка ПК'}, {'name': 'Настройка ПО'}, {'name': 'Активные продажи'}]",Специалист по продажам услуг,False,4,"[1172, 1225, 17334, 17242]","['Начальный уровень, Мало опыта', 'Продажи', 'Услуги для населения', 'Прямые продажи']","[1, 17]","['Продажи', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],60000.0,,RUR,False
33387,39437161,"[{'name': 'PostgreSQL'}, {'name': 'Angular'}, {'name': 'Flutter'}, {'name': 'ASP.NET Core'}]",Backend Developer (C#),False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,remote,Удаленная работа,full,Полная занятость,73,Петрозаводск,0,[],[],0,[],[],0,[],[],45000.0,,RUR,False
8472,19999445,[],Менеджер телефонных продаж,False,4,"[17269, 1225, 12180, 15389]","['Телекоммуникации, Сетевые решения', 'Продажи', 'Начальный уровень, Мало опыта', 'Продажи']","[17, 12, 1, 15]","['Начало карьеры, студенты', 'Консультирование', 'Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,flexible,Гибкий график,part,Частичная занятость,66,Нижний Новгород,0,[],[],0,[],[],0,[],[],30000.0,,RUR,True
23150,39115828,"[{'name': 'Администрирование сайтов'}, {'name': 'Дистанционное обучение'}, {'name': 'Работа с базами данных'}, {'name': 'Moodle'}]",Инженер по техническим средствам обучения,False,3,"[1273, 182, 1420]","['Системный администратор', 'Инженер', 'Администратор баз данных']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],32500.0,32500.0,RUR,True
8708,36577520,[],Специалист по продаже и установке спутникового ТВ,False,5,"[17269, 25381, 25386, 1225, 29581]","['Телекоммуникации, Сетевые решения', 'Сервисный инженер', 'Инсталляция и настройка оборудования', 'Продажи', 'Монтажник']","[17, 29, 25, 1]","['Рабочий персонал', 'Инсталляция и сервис', 'Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,flexible,Гибкий график,part,Частичная занятость,1789,Вышний Волочек,0,[],[],0,[],[],0,[],[],30000.0,,RUR,True
12444,39260106,"[{'name': 'Пользователь ПК'}, {'name': '1С программирование'}, {'name': 'Исполнение личных поручений руководителя'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Работа с оргтехникой'}]",Программист 1С,False,4,"[1221, 1272, 150, 1536]","['Программирование, Разработка', 'Системная интеграция', 'Системы управления предприятием (ERP)', 'CRM системы']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,131,Симферополь,0,[],[],0,[],[],0,[],[],50000.0,,RUR,True
8009,29513781,[],Менеджер по продажам на телефоне,False,5,"[17269, 17183, 17538, 1225, 1295]","['Телекоммуникации, Сетевые решения', 'Начальный уровень, Мало опыта', 'Продажи по телефону, Телемаркетинг', 'Продажи', 'Телекоммуникации']","[17, 1]","['Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,part,Частичная занятость,15,Астрахань,0,[],[],0,[],[],0,[],[],20000.0,,RUR,True
6188,38157886,"[{'name': 'Подбор персонала'}, {'name': 'Рекрутмент'}, {'name': 'Teamleading'}, {'name': 'Прямой поиск'}, {'name': 'Умение работать в коллективе'}]",IT-рекрутер / tech-recruiter (в специализированное IT КА),False,4,"[1172, 6254, 6319, 6184]","['Начальный уровень, Мало опыта', 'Рекрутмент', 'Управление персоналом', 'Начальный уровень, Мало опыта']","[1, 6]","['Управление персоналом, тренинги', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],50000.0,120000.0,RUR,False
15941,39770104,"[{'name': 'SQL'}, {'name': 'Тестирование'}, {'name': 'ООП'}]",Тестировщик ПО / QA Engineer,False,1,[1117],['Тестирование'],[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,78,Самара,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
4699,39363980,"[{'name': 'MS Excel'}, {'name': 'Наполнение контентом'}, {'name': 'Работа с большим объемом информации'}, {'name': '1С-Битрикс'}]",Контент-менеджер,False,5,"[3305, 3150, 390, 1116, 1137]","['Торговый маркетинг(Trade marketing)', 'Менеджмент продукта (Product manager)', 'Интернет-маркетинг', 'Контент', 'Маркетинг']","[1, 3]","['Маркетинг, реклама, PR', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
12644,38926556,[],Программист 1С (удаленно),False,3,"[1172, 1221, 1593]","['Начальный уровень, Мало опыта', 'Программирование, Разработка', 'Информационные технологии, Интернет, Мультимедиа']","[1, 15]","['Начало карьеры, студенты', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],,250000.0,RUR,False
12340,38932753,"[{'name': 'Холодные продажи'}, {'name': 'Ведение переговоров'}, {'name': 'Обучение персонала'}, {'name': 'Активные продажи'}, {'name': 'Организация мероприятий'}, {'name': 'B2B Продажи'}]","Ведущий менеджер по продажам IT-продуктов (B2B), г. Омск",False,4,"[17269, 17324, 1225, 1295]","['Телекоммуникации, Сетевые решения', 'Управление продажами', 'Продажи', 'Телекоммуникации']","[17, 1]","['Продажи', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,68,Омск,0,[],[],0,[],[],0,[],[],60000.0,,RUR,True
24345,33631189,[],Проектировщик пользовательских интерфейсов (UI/UX),False,6,"[1221, 1161, 1327, 125, 110, 1162]","['Программирование, Разработка', 'Мультимедиа', 'Управление проектами', 'Аналитик', 'Web мастер', 'Дизайн, графика, живопись']","[1, 11]","['Искусство, развлечения, масс-медиа', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,112,Ярославль,0,[],[],0,[],[],0,[],[],50000.0,90000.0,RUR,True
17546,39740348,"[{'name': 'Грамотная речь'}, {'name': 'Пользователь ПК'}, {'name': 'Ведение переговоров'}, {'name': 'Телефонные переговоры'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Поиск информации в интернет'}, {'name': 'Навыки продаж'}]",Менеджер по продажам (входящий трафик),False,1,[1225],['Продажи'],[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,49,Киров (Кировская область),0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
22595,39653295,"[{'name': 'Adobe Photoshop'}, {'name': 'Написание статей'}, {'name': 'Грамотность'}, {'name': 'Пользователь ПК'}, {'name': 'Социальные сети'}]",Корреспондент редакции портала (с функциями SMM-менеджера),False,5,"[1161, 1116, 11134, 1171, 11218]","['Мультимедиа', 'Контент', 'Литературная, Редакторская деятельность', 'Журналистика', 'Пресса']","[1, 11]","['Искусство, развлечения, масс-медиа', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],45000.0,,RUR,True
14519,39803611,"[{'name': 'MS Visio'}, {'name': 'Управление проектами'}, {'name': 'MS SharePoint'}, {'name': 'Redmine'}, {'name': 'MS Project'}]",Технический писатель,False,1,[1296],['Технический писатель'],[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],60000.0,130000.0,RUR,True
32071,39067347,"[{'name': 'Холодные продажи'}, {'name': 'Обучение персонала'}, {'name': 'Навыки переговоров'}, {'name': 'исходящие звонки'}, {'name': 'Прием и распределение телефонных звонков'}]",Оператор на телефон (удаленно),False,4,"[6319, 6184, 1211, 4278]","['Управление персоналом', 'Начальный уровень, Мало опыта', 'Поддержка, Helpdesk', 'Сотрудник call-центра']","[1, 4, 6]","['Информационные технологии, интернет, телеком', 'Административный персонал', 'Управление персоналом, тренинги']",between1And3,От 1 года до 3 лет,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],26000.0,33000.0,RUR,False
28418,38388415,"[{'name': 'Активные продажи'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Холодные продажи'}, {'name': 'Ведение переговоров'}, {'name': 'Проведение презентаций'}, {'name': 'B2B Продажи'}, {'name': 'Телефонные переговоры'}, {'name': 'Английский язык'}, {'name': 'IT-сектор'}]",Менеджер по продажам IT услуг,False,3,"[1225, 17242, 17538]","['Продажи', 'Прямые продажи', 'Продажи по телефону, Телемаркетинг']","[1, 17]","['Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,76,Ростов-на-Дону,0,[],[],0,[],[],0,[],[],60000.0,150000.0,RUR,False
14830,38469549,"[{'name': 'Активные продажи'}, {'name': 'Ведение переговоров'}, {'name': 'Организаторские навыки'}, {'name': 'Организация мероприятий'}, {'name': 'Холодные продажи'}, {'name': 'Телефонные переговоры'}, {'name': 'Прямые продажи'}, {'name': 'Организация встреч'}, {'name': 'Проведение презентаций'}, {'name': 'Развитие продаж'}, {'name': 'Ориентация на результат'}, {'name': 'Навыки переговоров'}, {'name': 'Консультирование клиентов'}]",Специалист по работе с корпоративными клиентами,False,5,"[17333, 17242, 15389, 1246, 1137]","['Услуги для бизнеса', 'Прямые продажи', 'Продажи', 'Развитие бизнеса', 'Маркетинг']","[17, 1, 15]","['Информационные технологии, интернет, телеком', 'Продажи', 'Начало карьеры, студенты']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1375,Нижневартовск,0,[],[],0,[],[],0,[],[],40000.0,90000.0,RUR,False
21215,39567346,"[{'name': 'Грамотная речь'}, {'name': 'Обучение и развитие'}, {'name': 'Грамотность'}]",Специалист службы поддержки(удаленно),False,6,"[1593, 1211, 1296, 12180, 12197, 4278]","['Информационные технологии, Интернет, Мультимедиа', 'Поддержка, Helpdesk', 'Технический писатель', 'Начальный уровень, Мало опыта', 'Организационное консультирование', 'Сотрудник call-центра']","[1, 12, 4, 15]","['Консультирование', 'Информационные технологии, интернет, телеком', 'Административный персонал', 'Начало карьеры, студенты']",noExperience,Нет опыта,remote,Удаленная работа,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],22000.0,40000.0,RUR,False
111,38001133,"[{'name': 'Администрирование серверов Linux'}, {'name': 'Настройка серверов Apache'}, {'name': 'MySQL'}, {'name': 'PHP'}, {'name': 'HTML'}, {'name': 'CSS'}]",Системный администратор Linux (Техническая поддержка web-приложений),False,5,"[1273, 1211, 1359, 189, 110]","['Системный администратор', 'Поддержка, Helpdesk', 'Электронная коммерция', 'Интернет', 'Web мастер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,remote,Удаленная работа,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],40000.0,55000.0,RUR,False
14525,39803687,"[{'name': '1С: Предприятие 8'}, {'name': 'Разработка технических заданий'}, {'name': '1с'}]",Консультант 1С удаленно,False,6,"[1221, 1113, 150, 1211, 1744, 125]","['Программирование, Разработка', 'Консалтинг, Аутсорсинг', 'Системы управления предприятием (ERP)', 'Поддержка, Helpdesk', 'Другое', 'Аналитик']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],100000.0,,RUR,True
10239,39874067,"[{'name': 'Веб-аналитика'}, {'name': 'Internet Marketing'}, {'name': 'SMM'}, {'name': 'Управление интернет-проектами'}, {'name': 'Social Media Marketing'}]",Маркетолог,True,6,"[3318, 390, 1400, 1327, 1232, 1137]","['Управление маркетингом', 'Интернет-маркетинг', 'Оптимизация сайта (SEO)', 'Управление проектами', 'Продюсер', 'Маркетинг']","[1, 3]","['Маркетинг, реклама, PR', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,17,Белгород,0,[],[],0,[],[],0,[],[],20000.0,150000.0,RUR,True
23840,38462875,"[{'name': 'Java'}, {'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'Web'}]",Программист PHP,False,3,"[1221, 1270, 182]","['Программирование, Разработка', 'Сетевые технологии', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,26,Воронеж,0,[],[],0,[],[],0,[],[],95000.0,,RUR,False
12868,39829448,[],Монтажник,True,3,"[25386, 29581, 1295]","['Инсталляция и настройка оборудования', 'Монтажник', 'Телекоммуникации']","[25, 29, 1]","['Рабочий персонал', 'Инсталляция и сервис', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,102,Хабаровск,0,[],[],0,[],[],0,[],[],50000.0,,RUR,True
19357,39714777,"[{'name': 'Активные продажи'}, {'name': 'Ведение переговоров'}, {'name': 'Проведение презентаций'}, {'name': 'Навыки продаж'}, {'name': 'Работа с дебиторской задолженностью'}]",Менеджер по продажам (телесейлз),True,4,"[1203, 1225, 1295, 189]","['Передача данных и доступ в интернет', 'Продажи', 'Телекоммуникации', 'Интернет']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,shift,Сменный график,full,Полная занятость,2090,Королев,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
5057,37102095,[],Web-мастер.,False,4,"[1221, 182, 19, 110]","['Программирование, Разработка', 'Инженер', 'Web инженер', 'Web мастер']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,26,Воронеж,0,[],[],0,[],[],0,[],[],30000.0,150000.0,RUR,False
33393,39437276,[],Менеджер по продажам и работе с клиентами/Клиент-менеджер,False,1,[1225],['Продажи'],[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,58,Липецк,0,[],[],0,[],[],0,[],[],20000.0,50000.0,RUR,True
28804,38481315,"[{'name': 'MySQL'}, {'name': 'Linux'}, {'name': 'docker'}]",Системный администратор Linux (SRE),False,1,[1273],['Системный администратор'],[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],180000.0,,RUR,False
20501,39027051,"[{'name': 'Обучение и развитие'}, {'name': 'MS Access'}, {'name': 'Грамотная речь'}, {'name': 'Грамотность'}, {'name': 'Охрана труда и техника безопасности'}]",Методист по разработке учебных курсов,False,6,"[1221, 1420, 125, 1137, 14178, 14217]","['Программирование, Разработка', 'Администратор баз данных', 'Аналитик', 'Маркетинг', 'Начальный уровень, Мало опыта', 'Преподавание']","[1, 14]","['Наука, образование', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,102,Хабаровск,0,[],[],0,[],[],0,[],[],30000.0,,RUR,False
25774,39028774,"[{'name': 'Windows 7'}, {'name': 'Администрирование'}, {'name': 'MS Office'}, {'name': 'оформление документации'}]",Системный администратор,False,3,"[1221, 1273, 182]","['Программирование, Разработка', 'Системный администратор', 'Инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],45000.0,,RUR,True
8144,38076015,"[{'name': '1С: Управление персоналом'}, {'name': 'Планирование карьеры'}, {'name': 'Автоматизированное рабочее место (АРМ)'}, {'name': 'MS Dos'}]",Наладчик станков с ЧПУ,False,4,"[18142, 182, 29162, 29553]","['Машиностроение', 'Инженер', 'Наладчик', 'Оператор станков']","[1, 18, 29]","['Производство, сельское хозяйство', 'Рабочий персонал', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,flexible,Гибкий график,full,Полная занятость,1724,Ковров,0,[],[],0,[],[],0,[],[],80000.0,,RUR,True
11188,38637485,"[{'name': 'Ведение переговоров'}, {'name': 'Прямые продажи'}, {'name': 'Активные продажи'}, {'name': 'Планирование'}]",Менеджер по продажам,False,5,"[7222, 1225, 13227, 15389, 17538]","['Продажа', 'Продажи', 'Продажи', 'Продажи', 'Продажи по телефону, Телемаркетинг']","[1, 7, 13, 15, 17]","['Автомобильный бизнес', 'Медицина, фармацевтика', 'Информационные технологии, интернет, телеком', 'Начало карьеры, студенты', 'Продажи']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],100000.0,400000.0,RUR,False
7358,37991522,"[{'name': 'Холодные продажи'}, {'name': 'CRM'}, {'name': 'Обучение персонала'}, {'name': 'Активные продажи'}, {'name': 'Обучение и развитие'}]",Менеджер по продажам,False,5,"[17112, 17196, 17149, 17538, 1225]","['Компьютерные программы', 'Оптовая торговля', 'Менеджер по работе с клиентами', 'Продажи по телефону, Телемаркетинг', 'Продажи']","[17, 1]","['Продажи', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],30000.0,35000.0,RUR,False
22821,39060718,"[{'name': 'MS SQL Server'}, {'name': 'SVN'}, {'name': 'XML'}, {'name': 'Git'}, {'name': 'SQL'}]",Разработчик MS SQL,False,1,[13],"['CTO, CIO, Директор по IT']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,2039,Люберцы,0,[],[],0,[],[],0,[],[],120000.0,,RUR,True
20932,38148128,[],"Senior Java Developer (Remote Servers, GoLand)",False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,flexible,Гибкий график,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],250000.0,,RUR,False
13707,38045778,"[{'name': 'Adobe After Effect'}, {'name': 'Анимация'}, {'name': 'Cinema 4D'}, {'name': 'Электронная почта'}, {'name': '3ds Max'}, {'name': '3D generalist моделирование, визуализация, анимация'}]","3D художник (анимация, графика)/Моушен- дизайнер",False,6,"[1475, 1221, 1327, 1744, 1162, 11240]","['Игровое ПО', 'Программирование, Разработка', 'Управление проектами', 'Другое', 'Дизайн, графика, живопись', 'Другое']","[1, 11]","['Искусство, развлечения, масс-медиа', 'Информационные технологии, интернет, телеком']",moreThan6,Более 6 лет,fullDay,Полный день,full,Полная занятость,47,Кемерово,0,[],[],0,[],[],0,[],[],180000.0,200000.0,RUR,False
21111,39682084,"[{'name': 'СИ'}, {'name': 'IAR'}]",Программист микроконтроллеров(разработчик),True,3,"[1221, 182, 18245]","['Программирование, Разработка', 'Инженер', 'Радиоэлектронная промышленность']","[1, 18]","['Производство, сельское хозяйство', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,project,Проектная работа,90,Томск,0,[],[],0,[],[],0,[],[],50000.0,,RUR,True
12410,38725374,[],Менеджер по корпоративным продажам,False,6,"[17301, 17333, 17111, 17112, 17242, 1225]","['Товары для бизнеса', 'Услуги для бизнеса', 'Компьютерная техника', 'Компьютерные программы', 'Прямые продажи', 'Продажи']","[17, 1]","['Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1454,Новороссийск,0,[],[],0,[],[],0,[],[],,100000.0,RUR,True
10206,38823396,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'SQL'}]",Senior Python Developer,False,2,"[1221, 19]","['Программирование, Разработка', 'Web инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],230000.0,,RUR,False
7833,39459828,"[{'name': 'Холодные продажи'}, {'name': 'работа с VIP клиентами'}, {'name': 'Телефонные переговоры'}, {'name': 'Грамотная речь'}, {'name': 'Обучение и развитие'}]",Оператор call-центра,False,5,"[1172, 1225, 1295, 4278, 17538]","['Начальный уровень, Мало опыта', 'Продажи', 'Телекоммуникации', 'Сотрудник call-центра', 'Продажи по телефону, Телемаркетинг']","[1, 4, 17]","['Продажи', 'Административный персонал', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,part,Частичная занятость,1909,Мичуринск,0,[],[],1,['from_four_to_six_hours_in_a_day'],['Можно работать сменами по\xa04–6 часов в\xa0день'],1,['start_after_sixteen'],['Можно начинать работать после 16:00'],15000.0,50000.0,RUR,True
33085,38832352,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'MySQL'}, {'name': 'HTML5'}, {'name': 'CSS'}, {'name': 'Vue.js'}, {'name': 'code review'}]",Middle Front-end разработчик,False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,flexible,Гибкий график,full,Полная занятость,4,Новосибирск,0,[],[],0,[],[],0,[],[],70000.0,120000.0,RUR,False
27534,38066349,[],Менеджер по продажам B2B,False,2,"[1225, 4278]","['Продажи', 'Сотрудник call-центра']","[1, 4]","['Административный персонал', 'Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,remote,Удаленная работа,part,Частичная занятость,1459,Тихорецк,0,[],[],0,[],[],0,[],[],20000.0,,RUR,True
662,38780631,[],Начинающий специалист,False,6,"[17269, 17256, 17242, 17358, 1225, 1295]","['Телекоммуникации, Сетевые решения', 'Розничная торговля', 'Прямые продажи', 'Электроника, фото, видео', 'Продажи', 'Телекоммуникации']","[17, 1]","['Продажи', 'Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,1375,Нижневартовск,0,[],[],0,[],[],0,[],[],35000.0,50000.0,RUR,True
25817,39591284,[],Разработчик Битрикс,False,6,"[1221, 1211, 1327, 1536, 19, 125]","['Программирование, Разработка', 'Поддержка, Helpdesk', 'Управление проектами', 'CRM системы', 'Web инженер', 'Аналитик']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,2074,Солнечногорск,0,[],[],0,[],[],0,[],[],120000.0,,RUR,False
14376,39804500,[],"Senior NodeJS разработчик (React, Vue), Москва",False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",moreThan6,Более 6 лет,fullDay,Полный день,full,Полная занятость,3,Екатеринбург,0,[],[],0,[],[],0,[],[],,300000.0,RUR,True
30172,39503554,[{'name': 'Знание устройства автомобиля'}],Слесарь-электрик по ремонту электрооборудования автомобилей,False,3,"[1274, 29515, 7503]","['Системы автоматизированного проектирования', 'Электрик', 'Автослесарь']","[1, 29, 7]","['Рабочий персонал', 'Автомобильный бизнес', 'Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,flyInFlyOut,Вахтовый метод,full,Полная занятость,11,Барнаул,0,[],[],0,[],[],0,[],[],90000.0,,RUR,False
2161,34131380,[],Специалист по продажам,False,6,"[5177, 1225, 189, 12180, 3294, 17538]","['Начальный уровень, Мало опыта', 'Продажи', 'Интернет', 'Начальный уровень, Мало опыта', 'Телевизионная реклама', 'Продажи по телефону, Телемаркетинг']","[1, 3, 5, 12, 17]","['Банки, инвестиции, лизинг', 'Информационные технологии, интернет, телеком', 'Консультирование', 'Маркетинг, реклама, PR', 'Продажи']",noExperience,Нет опыта,shift,Сменный график,full,Полная занятость,71,Пенза,0,[],[],0,[],[],0,[],[],35000.0,,RUR,True
7680,39913826,"[{'name': 'JavaScript'}, {'name': 'Python'}, {'name': 'PHP'}, {'name': 'Git'}, {'name': 'SQL'}, {'name': 'NoSQL'}]",Full-stack разработчик,False,1,[1221],"['Программирование, Разработка']",[1],"['Информационные технологии, интернет, телеком']",between3And6,От 3 до 6 лет,remote,Удаленная работа,full,Полная занятость,2,Санкт-Петербург,0,[],[],0,[],[],0,[],[],120000.0,200000.0,RUR,False
22398,39658212,"[{'name': 'Сборка ПК'}, {'name': 'Техническое обслуживание'}, {'name': 'Ремонт ПК'}, {'name': 'Диагностика'}, {'name': 'Схемотехника электронного оборудования'}, {'name': 'Настройка ПО'}]","Мастер по ремонту ноутбуков, ПК, планшеты",False,6,"[1221, 1110, 1273, 182, 1211, 19]","['Программирование, Разработка', 'Компьютерная безопасность', 'Системный администратор', 'Инженер', 'Поддержка, Helpdesk', 'Web инженер']",[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],50000.0,70000.0,RUR,False
17309,39333111,"[{'name': 'Настройка ПК'}, {'name': 'Adobe Reader'}, {'name': 'Turbo Pascal'}, {'name': 'MS Dos'}]",Инженер по обслуживанию станции кабельного телевидения,False,1,[1295],['Телекоммуникации'],[1],"['Информационные технологии, интернет, телеком']",between1And3,От 1 года до 3 лет,fullDay,Полный день,full,Полная занятость,2,Санкт-Петербург,0,[],[],0,[],[],0,[],[],80000.0,,RUR,True
30386,38986894,"[{'name': 'SEO'}, {'name': 'HTML'}, {'name': 'Поисковая оптимизация сайтов'}, {'name': 'Английский язык'}, {'name': 'MS Excel'}]",SEO-специалист (стажер),False,6,"[3171, 15140, 1593, 1400, 1116, 1137]","['Начальный уровень, Мало опыта', 'Маркетинг, Реклама, PR', 'Информационные технологии, Интернет, Мультимедиа', 'Оптимизация сайта (SEO)', 'Контент', 'Маркетинг']","[1, 3, 15]","['Маркетинг, реклама, PR', 'Информационные технологии, интернет, телеком', 'Начало карьеры, студенты']",noExperience,Нет опыта,flexible,Гибкий график,probation,Стажировка,107,Чебоксары,0,[],[],0,[],[],0,[],[],,25000.0,RUR,True
27893,39551174,[],Специалист службы поддержки пользователей,False,1,[1211],"['Поддержка, Helpdesk']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,full,Полная занятость,1,Москва,0,[],[],0,[],[],0,[],[],,29000.0,RUR,True
24785,38620364,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Работа с базами данных'}]",Специалист со знанимем SQL,False,6,"[1221, 1113, 1211, 1420, 1296, 125]","['Программирование, Разработка', 'Консалтинг, Аутсорсинг', 'Поддержка, Helpdesk', 'Администратор баз данных', 'Технический писатель', 'Аналитик']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,fullDay,Полный день,full,Полная занятость,49,Киров (Кировская область),0,[],[],0,[],[],0,[],[],,28000.0,RUR,False
26515,39577066,"[{'name': 'Linux'}, {'name': 'kubernetes'}, {'name': 'PostgreSQL'}, {'name': 'DevOps'}, {'name': 'Docker'}]",DevOps Engineer,False,5,"[1221, 1270, 1273, 182, 13]","['Программирование, Разработка', 'Сетевые технологии', 'Системный администратор', 'Инженер', 'CTO, CIO, Директор по IT']",[1],"['Информационные технологии, интернет, телеком']",noExperience,Нет опыта,remote,Удаленная работа,full,Полная занятость,88,Казань,0,[],[],0,[],[],0,[],[],120000.0,200000.0,RUR,False
